Age,Gender,Stream,CGPA,Internships,Projects,International_Competitions,Extracurricular_Activities,PlacementTraining,SSC_Marks,Masters,PlacedOrNot
22,Male,Electronics And Communication,8.2,0,3,2,Yes,Yes,90,81,Placed
21,Male,Computer Science,7.3,1,2,2,Yes,Yes,90,81,Placed
22,Male,Information Technology,8.1,1,3,0,No,Yes,90,81,Placed
22,Male,Information Technology,8.4,2,3,2,Yes,No,82,81,Placed
21,Male,Civil Engineering,8.2,0,1,0,Yes,Yes,56,81,NotPlaced
22,Male,Mechanical Engineering,8.4,2,3,2,Yes,Yes,90,81,NotPlaced
21,Male,Information Technology,7.6,0,1,2,Yes,Yes,90,81,Placed
21,Male,Computer Science,7.6,2,1,1,No,Yes,86,81,NotPlaced
22,Male,Electrical Engineering,8.2,1,2,2,Yes,Yes,90,81,Placed
22,Male,Civil Engineering,7.4,1,1,0,Yes,Yes,90,81,Placed
21,Male,Electrical Engineering,8.3,0,3,0,Yes,Yes,90,81,Placed
21,Female,Computer Science,8,2,3,3,Yes,Yes,84,81,Placed
21,Male,Computer Science,8.3,2,3,2,Yes,Yes,90,81,Placed
22,Male,Mechanical Engineering,8.5,2,2,2,No,Yes,90,81,NotPlaced
21,Female,Information Technology,8.1,2,3,2,Yes,Yes,84,81,Placed
22,Male,Information Technology,7.8,2,3,0,Yes,Yes,90,81,Placed
22,Male,Civil Engineering,8.6,1,3,1,Yes,Yes,90,81,Placed
22,Male,Civil Engineering,8.2,1,1,1,Yes,Yes,55,81,NotPlaced
22,Male,Civil Engineering,7.9,2,3,2,Yes,Yes,82,81,Placed
21,Male,Computer Science,7.6,1,2,2,Yes,Yes,90,81,NotPlaced
21,Female,Mechanical Engineering,7.8,0,2,1,No,Yes,90,81,Placed
21,Male,Mechanical Engineering,8.2,1,3,2,Yes,Yes,90,81,Placed
22,Male,Computer Science,7.8,2,3,0,Yes,Yes,90,81,NotPlaced
21,Male,Information Technology,7.7,1,1,0,No,Yes,55,81,Placed
22,Male,Electronics And Communication,7.9,2,1,3,Yes,Yes,89,81,Placed
21,Male,Information Technology,8.4,1,3,1,Yes,Yes,85,81,Placed
21,Male,Information Technology,8.3,2,2,2,Yes,Yes,84,81,Placed
22,Female,Mechanical Engineering,8.8,2,3,2,Yes,Yes,90,81,Placed
21,Male,Electronics And Communication,8.6,1,3,0,Yes,Yes,87,81,Placed
21,Male,Electronics And Communication,8.4,2,3,2,Yes,Yes,81,81,Placed
22,Male,Computer Science,8,0,3,2,Yes,Yes,83,81,Placed
22,Female,Civil Engineering,8.5,0,3,2,Yes,Yes,81,81,Placed
22,Female,Mechanical Engineering,8.4,1,3,0,Yes,Yes,87,81,NotPlaced
22,Male,Information Technology,7.9,1,3,1,Yes,Yes,80,81,NotPlaced
22,Male,Information Technology,8.3,2,2,2,Yes,No,90,81,NotPlaced
21,Male,LLB,8.5,2,2,2,Yes,Yes,85,81,NotPlaced
22,Male,Computer Science,8.4,1,3,0,Yes,Yes,90,81,Placed
21,Male,VFX and Animation,8,1,2,0,Yes,Yes,89,81,NotPlaced
21,Male,Mechanical Engineering,8.3,1,2,1,Yes,Yes,90,81,NotPlaced
21,Male,Civil Engineering,8.3,1,2,0,Yes,Yes,85,81,NotPlaced
21,Male,Computer Science,8.6,2,3,2,Yes,Yes,90,81,Placed
21,Female,Computer Science,6.5,1,3,0,Yes,No,87,81,NotPlaced
21,Male,Computer Science,8.7,1,3,1,Yes,Yes,90,81,Placed
22,Male,Mechanical Engineering,6.5,0,1,0,Yes,No,89,81,NotPlaced
22,Male,Electronics And Communication,8.7,2,3,2,Yes,Yes,90,81,NotPlaced
21,Male,Information Technology,8.1,2,3,2,Yes,Yes,81,81,NotPlaced
21,Female,Electronics And Communication,8.4,2,1,2,Yes,Yes,83,81,Placed
21,Female,Electrical Engineering,7.9,2,3,2,Yes,Yes,82,81,Placed
22,Male,Electronics And Communication,7.9,0,1,0,Yes,Yes,86,81,Placed
21,Male,Mechanical Engineering,8.1,2,3,2,Yes,Yes,83,81,Placed
21,Male,Information Technology,8.3,1,2,1,Yes,Yes,90,81,NotPlaced
21,Male,Electrical Engineering,8.2,2,3,2,Yes,Yes,90,81,Placed
22,Male,Electrical Engineering,7,0,1,1,No,Yes,89,81,NotPlaced
21,Male,Computer Science,7.3,0,2,0,No,Yes,83,81,NotPlaced
22,Male,Computer Science,8.2,1,3,0,Yes,Yes,90,81,Placed
21,Male,Civil Engineering,7.7,0,2,0,Yes,No,89,81,Placed
21,Male,Information Technology,8.6,1,3,1,Yes,Yes,80,81,Placed
22,Male,Electronics And Communication,8.2,1,2,2,Yes,Yes,90,81,Placed
22,Male,Electrical Engineering,6.5,2,3,2,Yes,Yes,90,81,NotPlaced
22,Male,Information Technology,6.9,2,3,1,Yes,Yes,55,81,Placed
21,Male,Civil Engineering,8.3,0,3,0,Yes,Yes,90,81,Placed
22,Male,Computer Science,7.3,1,1,0,No,Yes,89,81,NotPlaced
22,Male,Mechanical Engineering,7.5,1,3,2,Yes,Yes,90,81,NotPlaced
21,Male,Mechanical Engineering,7.5,0,1,0,Yes,Yes,82,81,NotPlaced
22,Male,Computer Science,8.2,1,3,1,No,Yes,90,81,NotPlaced
22,Male,Computer Science,8.5,2,3,2,Yes,Yes,83,81,Placed
21,Male,Mechanical Engineering,8.4,1,2,0,Yes,Yes,55,81,NotPlaced
22,Male,Computer Science,8.4,2,3,1,Yes,No,84,81,Placed
21,Male,Computer Science,8.2,1,3,2,Yes,Yes,89,81,NotPlaced
22,Male,Electronics And Communication,6.8,2,3,2,Yes,No,90,81,Placed
21,Male,Computer Science,7.9,1,1,0,Yes,Yes,80,81,Placed
21,Female,Information Technology,8.6,1,2,2,Yes,Yes,83,81,NotPlaced
21,Male,Computer Science,6.5,1,1,2,Yes,Yes,90,81,Placed
21,Female,Electrical Engineering,8.2,0,3,0,Yes,Yes,90,81,Placed
22,Female,Information Technology,7.7,1,3,0,Yes,Yes,90,81,NotPlaced
21,Male,Mechanical Engineering,8.3,2,3,2,Yes,Yes,81,81,Placed
21,Male,Information Technology,8.2,2,3,2,Yes,Yes,85,81,Placed
21,Male,Mechanical Engineering,8.2,1,3,1,Yes,Yes,89,81,Placed
21,Male,Mechanical Engineering,8.1,2,3,2,Yes,Yes,90,81,Placed
21,Male,Computer Science,8.4,1,2,2,Yes,No,90,81,NotPlaced
21,Female,Information Technology,8.3,2,2,1,Yes,Yes,80,81,Placed
22,Male,Computer Science,8.4,2,3,2,Yes,Yes,83,81,Placed
22,Male,Information Technology,8.2,2,3,2,Yes,Yes,85,81,Placed
21,Male,Electronics And Communication,8.8,1,3,2,Yes,Yes,85,81,Placed
21,Male,Information Technology,8.6,1,2,1,No,Yes,88,81,NotPlaced
22,Male,Information Technology,6.6,2,3,0,Yes,Yes,55,81,NotPlaced
21,Male,Mechanical Engineering,8.3,2,3,2,Yes,Yes,81,81,Placed
21,Male,Computer Science,6.9,2,1,2,Yes,Yes,90,81,Placed
21,Male,Computer Science,7.6,1,1,0,No,Yes,89,81,Placed
22,Male,Electronics And Communication,8.5,2,3,2,Yes,Yes,90,81,Placed
21,Male,Electrical Engineering,8.9,1,3,1,Yes,Yes,88,81,Placed
28,Male,Civil Engineering,8.2,2,3,2,Yes,Yes,90,81,Placed
21,Male,Computer Science,8,2,3,2,Yes,Yes,86,81,Placed
22,Male,Computer Science,8,2,3,2,Yes,Yes,82,81,Placed
21,Male,Computer Science,8.7,1,3,2,Yes,Yes,90,81,Placed
22,Male,Electronics And Communication,8.9,1,2,1,Yes,Yes,90,81,Placed
21,Male,Electronics And Communication,8.4,2,2,2,No,Yes,87,81,NotPlaced
21,Male,Civil Engineering,8.8,2,2,2,Yes,No,87,81,NotPlaced
22,Female,Computer Science,8.2,2,3,2,Yes,Yes,85,81,Placed
22,Male,Computer Science,8,0,3,3,Yes,Yes,90,81,Placed
21,Male,Electronics And Communication,7.9,0,1,0,Yes,Yes,90,81,NotPlaced
21,Male,Information Technology,8.6,1,3,0,Yes,Yes,86,81,Placed
22,Male,Mechanical Engineering,8.1,2,3,2,Yes,Yes,90,81,Placed
22,Male,Information Technology,8.6,2,1,3,Yes,Yes,83,81,Placed
22,Male,Information Technology,7.8,1,3,2,Yes,No,90,81,Placed
21,Male,Information Technology,7.8,1,1,2,No,Yes,88,81,NotPlaced
22,Male,Civil Engineering,7.9,1,3,1,Yes,Yes,90,81,Placed
22,Male,Information Technology,8.6,2,2,2,Yes,Yes,90,81,Placed
21,Male,Electronics And Communication,8.3,1,3,2,No,Yes,90,81,NotPlaced
22,Male,Electrical Engineering,7.9,1,2,0,Yes,Yes,90,81,Placed
21,Male,Electrical Engineering,8,1,2,2,Yes,Yes,82,81,NotPlaced
22,Female,Electrical Engineering,7.7,1,1,1,Yes,Yes,82,81,NotPlaced
21,Male,Electronics And Communication,8.4,2,3,2,Yes,Yes,90,81,Placed
21,Male,Information Technology,8.5,2,3,2,Yes,Yes,90,81,Placed
22,Male,Computer Science,6.5,2,1,1,Yes,No,86,81,NotPlaced
22,Male,Computer Science,8.1,0,2,1,No,Yes,88,81,Placed
21,Male,Civil Engineering,8.4,2,3,2,Yes,Yes,85,81,Placed
21,Male,Information Technology,7.5,0,1,2,Yes,Yes,84,81,NotPlaced
22,Male,Mechanical Engineering,7.7,0,2,0,Yes,No,90,81,NotPlaced
22,Female,Mechanical Engineering,8.1,2,3,2,Yes,Yes,86,81,Placed
22,Male,Civil Engineering,8.6,1,3,2,Yes,Yes,85,81,Placed
21,Male,Electronics And Communication,8.1,2,3,0,Yes,Yes,80,81,Placed
22,Male,Electrical Engineering,7.3,1,3,1,Yes,Yes,90,81,NotPlaced
21,Male,Computer Science,7.5,1,3,2,Yes,Yes,90,81,NotPlaced
21,Female,Civil Engineering,7.8,0,2,0,Yes,No,80,81,NotPlaced
21,Female,Information Technology,8.8,2,3,2,Yes,Yes,82,81,Placed
22,Male,Electronics And Communication,7.7,2,3,3,Yes,Yes,82,81,Placed
21,Male,Civil Engineering,7.5,1,1,2,Yes,No,83,81,NotPlaced
22,Female,Mechanical Engineering,8.8,2,3,2,Yes,Yes,90,81,Placed
21,Male,Electronics And Communication,7.8,1,3,1,Yes,No,88,81,NotPlaced
22,Male,Mechanical Engineering,8.6,2,1,2,Yes,Yes,90,81,Placed
22,Male,Computer Science,8.4,1,1,0,Yes,No,90,81,NotPlaced
22,Male,Information Technology,8.1,2,3,0,Yes,Yes,90,81,Placed
22,Male,Civil Engineering,8.1,0,3,2,Yes,Yes,90,81,Placed
22,Male,Architecture,8.5,1,1,2,Yes,Yes,80,81,Placed
21,Male,Civil Engineering,8.6,2,3,2,Yes,Yes,81,81,Placed
22,Male,Mechanical Engineering,8.1,0,3,1,Yes,Yes,80,81,Placed
22,Male,Civil Engineering,8.1,2,3,2,Yes,Yes,82,81,Placed
21,Male,Electronics And Communication,6.6,1,1,1,Yes,Yes,84,81,NotPlaced
22,Male,Electronics And Communication,7.7,1,1,0,No,Yes,82,81,NotPlaced
21,Male,Electronics And Communication,7.5,1,2,1,Yes,Yes,90,81,NotPlaced
22,Male,Computer Science,7.2,2,3,2,No,No,90,81,Placed
22,Male,Information Technology,7.5,1,3,0,Yes,Yes,90,81,Placed
22,Male,Mechanical Engineering,8.4,1,2,2,Yes,Yes,88,81,NotPlaced
21,Male,Information Technology,7.8,2,3,2,No,Yes,86,81,Placed
22,Male,Electronics And Communication,6.8,2,3,0,Yes,Yes,86,81,Placed
21,Male,Computer Science,8.5,0,3,2,Yes,No,90,81,Placed
22,Male,Civil Engineering,7.7,1,2,2,Yes,Yes,90,81,Placed
21,Male,Mechanical Engineering,8.2,1,1,2,Yes,Yes,86,81,Placed
22,Female,Civil Engineering,6.5,1,3,2,Yes,Yes,90,81,NotPlaced
21,Male,Computer Science,6.7,0,1,0,No,No,88,81,NotPlaced
21,Male,Civil Engineering,7.6,1,2,1,Yes,Yes,90,81,Placed
21,Male,Information Technology,8.5,1,3,0,Yes,Yes,90,81,Placed
21,Male,Computer Science,7.8,0,3,3,Yes,Yes,80,81,Placed
22,Male,Information Technology,7.9,2,3,2,Yes,Yes,84,81,Placed
21,Female,Information Technology,8,2,2,2,Yes,Yes,90,81,NotPlaced
22,Male,Computer Science,6.5,0,1,1,Yes,Yes,89,81,NotPlaced
21,Male,Electrical Engineering,8.2,1,3,2,Yes,Yes,80,81,Placed
22,Female,Computer Science,7.5,1,2,2,Yes,Yes,90,81,Placed
21,Male,Civil Engineering,7.6,0,3,0,Yes,No,82,81,Placed
21,Female,Computer Science,8.8,2,3,2,Yes,Yes,86,81,Placed
21,Female,Civil Engineering,8.2,2,3,2,Yes,Yes,81,81,Placed
21,Male,Computer Science,8.7,1,2,0,Yes,Yes,89,81,Placed
21,Male,Civil Engineering,8.9,1,3,1,Yes,Yes,82,81,NotPlaced
22,Male,Electronics And Communication,7.5,2,3,0,Yes,No,80,81,Placed
22,Male,Computer Science,8.3,1,3,2,Yes,Yes,90,81,Placed
21,Male,Electronics And Communication,7.7,2,3,2,Yes,Yes,82,81,Placed
21,Male,Information Technology,7.9,1,3,1,Yes,Yes,90,81,Placed
22,Male,Mechanical Engineering,8.4,1,3,2,Yes,Yes,90,81,NotPlaced
22,Male,Mechanical Engineering,8,0,3,1,No,Yes,87,81,NotPlaced
22,Male,Civil Engineering,7.5,2,3,2,Yes,No,90,81,NotPlaced
21,Male,Electronics And Communication,8.5,2,3,2,Yes,No,90,81,Placed
22,Male,Information Technology,7.7,2,2,0,Yes,Yes,90,81,Placed
21,Male,Information Technology,7.7,0,3,0,Yes,Yes,90,81,Placed
22,Male,Information Technology,8.3,1,3,2,Yes,Yes,89,81,Placed
22,Male,Electrical Engineering,8.3,1,3,1,Yes,Yes,90,81,Placed
22,Male,Mechanical Engineering,7.9,1,3,2,Yes,Yes,86,81,NotPlaced
22,Female,Computer Science,8.3,2,3,2,Yes,Yes,81,81,NotPlaced
21,Male,Electronics And Communication,8.3,2,3,2,Yes,Yes,89,81,NotPlaced
21,Male,Electrical Engineering,7.6,0,3,1,Yes,No,90,81,Placed
21,Male,Information Technology,8.1,1,2,1,No,Yes,82,81,NotPlaced
22,Male,Mechanical Engineering,8.6,1,3,2,Yes,Yes,88,81,Placed
21,Male,Civil Engineering,7.6,1,2,1,No,Yes,89,81,NotPlaced
22,Male,Electrical Engineering,8.7,2,3,2,Yes,Yes,90,81,Placed
22,Male,Information Technology,8,0,2,2,Yes,No,83,81,NotPlaced
22,Male,Civil Engineering,8.3,1,2,0,Yes,Yes,90,81,NotPlaced
22,Male,Mechanical Engineering,8.7,1,3,2,Yes,Yes,82,81,Placed
22,Male,Electronics And Communication,7.6,1,3,2,Yes,Yes,90,81,Placed
21,Male,Civil Engineering,7.8,1,3,2,Yes,Yes,90,81,Placed
22,Female,Electrical Engineering,8.6,2,3,2,Yes,Yes,89,81,Placed
21,Female,Information Technology,8.2,0,3,1,Yes,Yes,90,81,Placed
22,Female,Electronics And Communication,8.4,1,3,2,Yes,Yes,90,81,Placed
21,Male,Information Technology,8.3,1,2,0,Yes,Yes,82,81,Placed
30,Male,Civil Engineering,7.9,2,3,2,Yes,No,88,81,NotPlaced
22,Male,Mechanical Engineering,7.4,1,3,2,Yes,Yes,90,81,Placed
21,Male,Mechanical Engineering,7.7,1,3,2,Yes,Yes,90,81,Placed
22,Female,Civil Engineering,7.7,1,3,2,Yes,Yes,83,81,NotPlaced
22,Male,Mechanical Engineering,8.5,0,1,1,Yes,No,56,81,NotPlaced
22,Male,Computer Science,8.3,0,1,2,Yes,Yes,90,81,Placed
22,Male,Mechanical Engineering,7.9,1,1,0,Yes,Yes,90,81,Placed
21,Female,Mechanical Engineering,8.3,2,3,2,Yes,Yes,90,81,Placed
21,Male,Information Technology,7.4,1,1,0,No,No,83,81,NotPlaced
22,Male,Computer Science,6.5,1,2,0,Yes,Yes,56,81,NotPlaced
21,Male,Computer Science,8.3,1,1,2,Yes,Yes,90,81,Placed
21,Male,Civil Engineering,7.7,1,3,0,Yes,Yes,90,81,Placed
22,Male,Electronics And Communication,8.5,1,2,0,Yes,Yes,90,81,NotPlaced
22,Male,Mechanical Engineering,7.7,1,3,2,Yes,Yes,90,81,NotPlaced
22,Male,Computer Science,8,2,3,2,Yes,Yes,90,81,Placed
21,Male,Mechanical Engineering,8.2,1,2,0,No,No,90,81,Placed
21,Male,Computer Science,8.5,1,3,2,Yes,Yes,84,81,Placed
21,Male,Computer Science,8,1,2,1,Yes,Yes,89,81,NotPlaced
22,Male,Computer Science,8.6,2,3,2,Yes,Yes,85,81,Placed
22,Male,Information Technology,8.2,1,3,2,Yes,Yes,90,81,Placed
22,Male,Electrical Engineering,8.1,2,2,1,Yes,Yes,90,81,NotPlaced
21,Male,Information Technology,8.5,1,3,2,Yes,Yes,90,81,Placed
22,Male,Electrical Engineering,8.3,2,3,2,Yes,Yes,87,81,NotPlaced
21,Male,Computer Science,7.8,1,2,0,Yes,Yes,90,81,NotPlaced
22,Female,Civil Engineering,7,0,1,3,No,Yes,88,81,NotPlaced
22,Male,Information Technology,8.4,0,1,0,No,Yes,90,81,Placed
21,Male,Computer Science,8.9,1,3,0,Yes,Yes,90,81,Placed
21,Male,Electrical Engineering,8.3,2,3,2,Yes,Yes,90,81,Placed
22,Male,Graphic Designer,8.7,2,3,3,Yes,Yes,84,81,Placed
22,Male,Civil Engineering,8.3,2,3,2,Yes,Yes,90,81,Placed
21,Male,Electrical Engineering,8.3,1,2,0,No,Yes,83,81,Placed
21,Male,Electronics And Communication,7.4,0,2,1,No,Yes,89,81,NotPlaced
21,Male,Electronics And Communication,7.9,1,3,1,Yes,Yes,90,81,Placed
22,Male,Information Technology,8,2,3,2,Yes,Yes,82,81,Placed
21,Male,Computer Science,8.9,1,3,2,Yes,Yes,90,81,Placed
22,Female,Fine Arts,8.5,1,1,1,No,Yes,90,81,NotPlaced
21,Male,Civil Engineering,8.1,1,3,0,Yes,Yes,90,81,Placed
22,Male,Information Technology,8.5,2,3,1,Yes,Yes,90,81,Placed
21,Male,Computer Science,8.3,2,3,2,Yes,Yes,87,81,Placed
21,Male,Computer Science,8,1,3,1,Yes,No,90,81,Placed
21,Male,Mechanical Engineering,7.9,2,3,2,Yes,Yes,90,81,Placed
21,Male,Electrical Engineering,8.7,1,3,2,Yes,Yes,89,81,Placed
22,Male,Information Technology,7.7,1,3,2,Yes,Yes,82,81,Placed
22,Male,Information Technology,8.1,0,3,2,No,No,88,81,NotPlaced
21,Male,Computer Science,7.4,1,2,3,Yes,Yes,87,81,Placed
22,Male,Mechanical Engineering,7.7,2,3,2,Yes,No,90,81,Placed
21,Male,Civil Engineering,8.7,2,3,2,Yes,Yes,90,81,Placed
22,Female,Computer Science,8.2,2,3,2,Yes,Yes,86,81,Placed
22,Male,Electrical Engineering,8.2,0,3,2,Yes,Yes,90,81,NotPlaced
21,Male,Electronics And Communication,8.1,2,2,1,Yes,Yes,90,81,NotPlaced
21,Male,Electrical Engineering,7.9,2,3,2,Yes,Yes,89,81,Placed
22,Female,Electronics And Communication,8.3,1,3,2,Yes,Yes,90,81,Placed
21,Male,Information Technology,7.1,1,3,1,No,Yes,90,81,Placed
21,Male,LLB,7,2,1,1,Yes,Yes,90,81,Placed
21,Male,Mechanical Engineering,8.3,1,3,2,Yes,Yes,90,81,Placed
22,Female,Mechanical Engineering,7.9,1,3,3,Yes,Yes,89,81,Placed
22,Male,Mechanical Engineering,8.2,1,3,2,Yes,Yes,90,81,Placed
21,Male,Information Technology,7,1,1,1,Yes,No,90,81,NotPlaced
21,Male,Electronics And Communication,8.3,2,3,0,Yes,Yes,90,81,NotPlaced
22,Male,Information Technology,8.4,2,3,2,Yes,Yes,89,81,NotPlaced
21,Male,Electrical Engineering,8.5,2,2,2,Yes,Yes,55,81,NotPlaced
21,Male,Information Technology,7.8,1,2,1,Yes,Yes,89,81,NotPlaced
22,Male,Electrical Engineering,8,2,3,3,Yes,Yes,90,81,NotPlaced
21,Male,Civil Engineering,8.3,1,2,2,Yes,Yes,90,81,Placed
21,Male,Computer Science,8,2,3,0,Yes,Yes,88,81,NotPlaced
21,Male,Electronics And Communication,8,2,3,2,Yes,Yes,90,81,NotPlaced
21,Male,Mechanical Engineering,8.6,2,3,2,Yes,Yes,82,81,Placed
22,Male,Electrical Engineering,8,2,3,2,Yes,No,90,81,NotPlaced
22,Male,Civil Engineering,7,0,3,3,Yes,Yes,87,81,Placed
21,Male,Information Technology,7.8,2,3,2,Yes,No,83,81,Placed
22,Female,Electrical Engineering,8.3,2,3,2,Yes,Yes,80,81,Placed
22,Male,Electrical Engineering,6.5,1,1,1,Yes,Yes,89,81,Placed
22,Male,Computer Science,7.8,2,3,2,Yes,No,84,81,Placed
22,Female,Electrical Engineering,8.4,0,1,1,Yes,Yes,90,81,Placed
22,Female,Mechanical Engineering,8.1,2,3,2,Yes,Yes,90,81,Placed
22,Male,Computer Science,8.6,0,3,1,Yes,Yes,90,81,Placed
21,Male,Electrical Engineering,8.3,1,2,3,No,Yes,80,81,Placed
22,Male,Information Technology,8.3,2,2,0,Yes,Yes,83,81,Placed
22,Male,Computer Science,8.4,2,1,1,Yes,Yes,56,81,Placed
21,Male,Computer Science,7.8,0,3,2,Yes,No,81,81,Placed
21,Female,Information Technology,8.1,1,3,2,Yes,Yes,84,81,Placed
21,Male,Civil Engineering,8.3,2,3,2,Yes,Yes,90,81,Placed
21,Male,Computer Science,8,1,3,2,Yes,Yes,87,81,Placed
22,Male,Computer Science,7.6,1,1,0,Yes,Yes,81,81,NotPlaced
22,Male,Computer Science,8.3,2,1,2,Yes,Yes,80,81,Placed
22,Male,Civil Engineering,8.3,1,3,0,Yes,Yes,83,81,Placed
22,Male,Electrical Engineering,6.5,2,2,0,Yes,Yes,85,81,NotPlaced
21,Male,Information Technology,7.3,0,1,0,No,No,55,81,NotPlaced
22,Male,Computer Science,8.4,2,3,2,Yes,Yes,90,81,Placed
21,Female,Information Technology,7.9,1,1,0,No,Yes,89,81,NotPlaced
21,Male,Computer Science,8.1,2,3,2,No,Yes,90,81,Placed
22,Female,Computer Science,7.6,0,2,1,Yes,Yes,90,81,Placed
21,Male,Electronics And Communication,8.4,1,3,1,Yes,Yes,90,81,Placed
22,Male,Electrical Engineering,7.9,2,3,3,Yes,No,90,81,Placed
21,Female,Information Technology,8.3,1,3,0,No,No,89,81,NotPlaced
22,Male,Mechanical Engineering,7.7,1,3,3,Yes,Yes,90,81,NotPlaced
21,Male,Computer Science,7.6,1,2,0,Yes,Yes,55,81,NotPlaced
21,Female,Computer Science,7.6,1,3,1,Yes,Yes,90,81,NotPlaced
22,Female,Computer Science,8.4,1,2,2,Yes,Yes,89,81,NotPlaced
21,Male,Computer Science,7.8,0,3,2,Yes,Yes,90,81,NotPlaced
22,Male,Information Technology,8.4,1,3,0,Yes,Yes,90,81,Placed
21,Male,Computer Science,8.9,0,3,2,Yes,Yes,90,82,Placed
22,Male,Computer Science,6.8,2,3,0,Yes,Yes,90,82,Placed
22,Male,Electrical Engineering,7.4,2,3,2,Yes,Yes,90,82,NotPlaced
21,Male,Computer Science,8.1,2,3,2,Yes,Yes,82,82,Placed
22,Male,Civil Engineering,8.4,2,2,2,Yes,Yes,90,82,Placed
22,Female,Mechanical Engineering,8.2,2,3,2,Yes,Yes,90,82,NotPlaced
22,Female,Information Technology,7.4,1,3,0,No,Yes,89,82,NotPlaced
21,Male,Information Technology,7.8,2,2,2,Yes,No,81,82,Placed
22,Male,Mechanical Engineering,8.4,1,1,0,Yes,No,90,82,Placed
22,Male,Computer Science,8.4,2,3,1,Yes,Yes,90,82,NotPlaced
22,Male,Information Technology,8.1,2,2,2,Yes,Yes,90,82,Placed
21,Male,Information Technology,7.9,1,1,1,Yes,Yes,87,82,NotPlaced
22,Male,Mechanical Engineering,7.9,1,3,1,Yes,Yes,56,82,Placed
22,Male,Information Technology,8.3,2,3,0,Yes,Yes,90,82,Placed
21,Male,Information Technology,6.6,0,3,0,No,No,80,82,NotPlaced
22,Male,Information Technology,8.4,0,1,2,Yes,Yes,90,82,Placed
22,Male,Computer Science,8.4,2,3,2,Yes,Yes,90,82,Placed
22,Female,Computer Science,8.9,0,1,2,Yes,Yes,90,82,Placed
21,Male,Computer Science,7.9,2,3,2,Yes,Yes,90,82,Placed
22,Male,Computer Science,8.2,2,3,1,Yes,Yes,90,82,NotPlaced
22,Male,Electronics And Communication,6.6,1,2,1,Yes,Yes,90,82,NotPlaced
21,Male,Mechanical Engineering,8.2,1,1,2,No,No,90,82,NotPlaced
22,Female,Civil Engineering,8.6,1,1,2,Yes,Yes,85,82,Placed
21,Male,Information Technology,8.5,2,3,1,Yes,Yes,90,82,NotPlaced
21,Male,Civil Engineering,8.2,1,3,2,No,Yes,90,82,Placed
21,Male,Information Technology,8.6,1,3,2,Yes,Yes,90,82,Placed
22,Male,Computer Science,7.8,1,3,2,Yes,No,90,82,NotPlaced
22,Female,Computer Science,6.9,0,1,2,Yes,No,90,82,Placed
22,Female,Electrical Engineering,8,2,3,0,Yes,Yes,90,82,Placed
21,Female,Computer Science,8.1,1,3,3,Yes,Yes,89,82,Placed
21,Male,Electrical Engineering,7.9,2,3,2,Yes,Yes,89,82,Placed
22,Male,Electrical Engineering,8.4,2,1,2,Yes,Yes,90,82,NotPlaced
21,Female,Electrical Engineering,8.6,2,1,2,Yes,No,55,82,NotPlaced
22,Male,Mechanical Engineering,7.7,2,1,0,Yes,No,81,82,NotPlaced
21,Male,Mechanical Engineering,8.6,2,3,2,Yes,Yes,90,82,Placed
21,Male,Computer Science,8.4,2,2,2,Yes,No,90,82,Placed
21,Male,Information Technology,8.3,1,3,1,Yes,Yes,90,82,NotPlaced
22,Male,Computer Science,7.6,2,3,2,Yes,Yes,90,82,Placed
21,Male,Information Technology,8.2,1,3,1,Yes,Yes,90,82,NotPlaced
22,Male,Electronics And Communication,7.8,0,3,2,Yes,Yes,81,82,Placed
21,Male,Electrical Engineering,8.2,2,3,2,Yes,Yes,88,82,Placed
22,Male,Computer Science,8.3,1,3,0,Yes,Yes,90,82,NotPlaced
21,Male,Electronics And Communication,8.4,1,1,0,Yes,No,88,82,NotPlaced
22,Male,Electronics And Communication,7.7,1,2,0,Yes,Yes,55,82,Placed
22,Female,Mechanical Engineering,8.2,1,2,3,Yes,Yes,89,82,NotPlaced
21,Male,Information Technology,8.5,0,3,1,Yes,Yes,87,82,NotPlaced
21,Male,Mechanical Engineering,8.2,1,3,2,Yes,Yes,55,82,NotPlaced
21,Male,Computer Science,8.4,1,3,1,Yes,Yes,90,82,Placed
21,Male,Electrical Engineering,7.5,2,2,0,Yes,Yes,82,82,Placed
25,Male,Electronics And Communication,8,1,2,0,Yes,Yes,87,82,Placed
26,Male,Information Technology,7.7,1,1,2,Yes,Yes,80,82,NotPlaced
24,Female,Electronics And Communication,7.5,2,1,2,Yes,Yes,89,82,NotPlaced
25,Male,Information Technology,8.6,2,3,2,Yes,Yes,90,82,Placed
24,Female,Electronics And Communication,8.3,0,3,2,No,No,81,82,NotPlaced
25,Male,Mechanical Engineering,8.1,2,3,2,Yes,Yes,90,82,Placed
23,Male,Computer Science,8.1,0,1,0,Yes,Yes,90,82,Placed
24,Male,Electrical Engineering,8.6,1,1,2,Yes,Yes,89,82,NotPlaced
25,Male,Computer Science,6.8,1,2,1,Yes,Yes,56,82,NotPlaced
25,Male,Information Technology,7,1,1,2,Yes,No,90,82,NotPlaced
26,Female,Mechanical Engineering,6.9,1,1,0,Yes,Yes,89,82,Placed
26,Male,Electrical Engineering,7.8,2,3,1,Yes,Yes,82,82,Placed
25,Male,Computer Science,7.7,2,3,0,Yes,Yes,90,82,NotPlaced
26,Male,Computer Science,6.8,2,3,3,Yes,Yes,90,82,NotPlaced
